__offset_hoist;__offset_r;hoist;objective;r;_objective;_source
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1];983;[0, 181, 293, 435, 547, 602, 694, 776, 864, 886, 645, 762, 814, 37, 149, 315, 462, 517, 600, 716, 805, 637, 71, 192, 244];983.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2];611;[0, 228, 359, 531, 39, 104, 193, 294, 391, 35, 386, 503, 556, 158, 300, 442, 554, 0, 143, 265, 332, 495, 87, 204, 256];611.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2];1025;[0, 181, 293, 435, 547, 602, 716, 798, 886, 908, 645, 762, 836, 36, 148, 290, 402, 466, 580, 693, 760, 497, 70, 187, 244];1025.0;gibbs
0;0;[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2];591;[0, 183, 295, 455, 569, 39, 122, 260, 327, 349, 41, 160, 212, 413, 525, 81, 198, 253, 336, 458, 525, 118, 165, 303, 372];591.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];1002;[0, 181, 293, 435, 547, 602, 716, 798, 886, 908, 645, 762, 836, 37, 149, 315, 462, 527, 610, 716, 804, 646, 75, 193, 245];1002.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2];566;[0, 181, 293, 460, 37, 92, 211, 323, 419, 347, 494, 74, 126, 320, 436, 41, 178, 243, 350, 476, 6, 377, 110, 227, 279];566.0;gibbs
0;0;[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2];591;[0, 183, 295, 437, 566, 39, 122, 260, 327, 349, 27, 160, 212, 400, 512, 73, 185, 240, 323, 440, 507, 94, 147, 290, 359];591.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 2];1207;[0, 181, 293, 435, 547, 612, 695, 777, 844, 1153, 893, 1010, 1062, 36, 148, 290, 402, 467, 580, 663, 745, 1070, 75, 192, 244];1207.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 1];1070;[0, 181, 293, 435, 547, 602, 685, 806, 885, 1017, 730, 847, 926, 36, 148, 290, 402, 467, 595, 677, 744, 978, 71, 192, 244];1070.0;gibbs
0;0;[1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];1140;[0, 181, 293, 435, 547, 602, 685, 767, 834, 1074, 814, 931, 983, 36, 148, 290, 402, 467, 571, 653, 735, 996, 75, 192, 244];1140.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];1105;[0, 181, 293, 435, 547, 602, 685, 767, 860, 1035, 814, 931, 983, 67, 179, 321, 433, 488, 571, 653, 735, 996, 75, 209, 261];1105.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 1, 2, 2];1031;[0, 181, 293, 435, 547, 602, 685, 806, 885, 978, 730, 847, 926, 121, 233, 375, 487, 542, 625, 707, 774, 950, 46, 183, 265];1031.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2];985;[0, 181, 293, 435, 547, 602, 685, 806, 885, 920, 730, 847, 926, 121, 233, 375, 487, 542, 625, 707, 774, 973, 155, 272, 324];985.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2];517;[0, 193, 305, 466, 65, 120, 231, 335, 431, 359, 163, 308, 371, 38, 163, 341, 453, 0, 83, 193, 260, 249, 420, 40, 119];517.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2];1005;[0, 181, 293, 435, 547, 602, 716, 798, 886, 908, 645, 762, 836, 37, 149, 315, 462, 517, 600, 716, 813, 646, 75, 192, 269];1005.0;gibbs
0;0;[1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];1006;[0, 181, 293, 435, 547, 602, 716, 798, 886, 908, 645, 762, 836, 36, 148, 290, 402, 457, 550, 647, 714, 913, 75, 192, 244];1006.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];986;[0, 181, 293, 435, 547, 602, 716, 798, 886, 908, 645, 762, 836, 36, 148, 290, 402, 457, 540, 622, 689, 913, 100, 233, 315];986.0;gibbs
0;0;[1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2];792;[0, 181, 293, 435, 547, 602, 736, 45, 142, 27, 514, 639, 691, 102, 215, 357, 472, 527, 610, 715, 782, 637, 98, 245, 297];792.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];886;[0, 181, 293, 435, 547, 602, 745, 831, 40, 743, 514, 639, 691, 879, 112, 294, 421, 476, 559, 649, 716, 822, 149, 266, 319];886.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2];1110;[0, 181, 323, 495, 607, 662, 745, 827, 894, 1046, 286, 403, 455, 685, 797, 939, 1051, 0, 83, 165, 232, 488, 655, 772, 854];1110.0;gibbs
0;0;[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2];1080;[0, 181, 293, 435, 547, 602, 685, 767, 834, 1020, 760, 877, 929, 36, 148, 290, 402, 467, 557, 639, 706, 947, 75, 192, 244];1080.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 1, 1, 1, 1, 2, 1, 1, 2, 2, 2, 2, 2];1241;[0, 231, 368, 510, 622, 677, 760, 842, 930, 544, 711, 828, 880, 1060, 1172, 81, 193, 248, 331, 413, 480, 764, 210, 357, 409];1241.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2];549;[0, 206, 318, 460, 33, 88, 171, 282, 350, 372, 494, 74, 126, 320, 436, 41, 180, 245, 350, 466, 6, 377, 110, 227, 279];549.0;gibbs
0;0;[1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2];756;[0, 209, 351, 553, 700, 0, 84, 201, 298, 111, 43, 165, 239, 419, 531, 673, 40, 105, 248, 330, 404, 595, 453, 570, 622];756.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2];984;[0, 181, 293, 435, 547, 602, 694, 776, 864, 886, 645, 762, 814, 36, 148, 290, 402, 457, 563, 647, 714, 487, 75, 192, 244];984.0;gibbs
0;0;[1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1];983;[0, 181, 293, 435, 547, 602, 716, 798, 886, 908, 645, 762, 836, 36, 148, 290, 402, 457, 540, 652, 749, 957, 61, 192, 244];983.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2];818;[0, 231, 373, 536, 663, 718, 41, 179, 266, 748, 357, 474, 526, 706, 0, 142, 254, 309, 431, 573, 640, 44, 91, 229, 311];818.0;initial
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2];507;[0, 181, 304, 446, 80, 135, 218, 335, 431, 245, 336, 475, 43, 236, 375, 53, 200, 263, 402, 0, 88, 114, 161, 300, 370];507.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2];578;[0, 206, 348, 490, 33, 88, 171, 268, 362, 384, 534, 74, 126, 310, 448, 41, 179, 238, 331, 413, 480, 546, 110, 227, 279];578.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2];502;[0, 181, 297, 439, 71, 126, 211, 328, 424, 238, 329, 467, 32, 226, 368, 41, 188, 253, 395, 6, 76, 98, 155, 293, 363];502.0;gibbs
0;0;[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2];980;[0, 181, 293, 435, 547, 602, 716, 798, 886, 908, 645, 762, 836, 36, 148, 290, 402, 457, 550, 642, 709, 913, 6, 123, 205];980.0;gibbs
0;0;[1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2];502;[0, 185, 308, 8, 152, 212, 335, 452, 46, 382, 43, 181, 246, 449, 88, 281, 416, 476, 115, 236, 316, 96, 149, 278, 357];502.0;gibbs
0;0;[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2];1243;[0, 181, 293, 435, 547, 602, 685, 767, 834, 1142, 883, 1000, 1052, 37, 149, 291, 422, 477, 560, 642, 709, 861, 75, 192, 245];1243.0;gibbs
0;0;[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2];606;[0, 191, 329, 473, 585, 39, 122, 264, 361, 411, 41, 164, 216, 429, 543, 81, 198, 253, 394, 476, 543, 118, 165, 290, 342];606.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2];957;[0, 181, 293, 435, 547, 602, 716, 798, 865, 887, 645, 762, 814, 37, 149, 291, 403, 458, 541, 623, 690, 328, 71, 193, 245];957.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2];488;[0, 181, 305, 447, 81, 136, 219, 335, 431, 246, 336, 475, 44, 235, 375, 65, 202, 262, 402, 33, 100, 122, 169, 300, 370];488.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2];562;[0, 181, 293, 490, 73, 128, 215, 323, 419, 347, 315, 462, 515, 147, 263, 465, 38, 93, 221, 363, 430, 562, 55, 175, 257];562.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2];669;[0, 221, 357, 559, 33, 88, 171, 253, 320, 103, 270, 387, 439, 620, 63, 226, 355, 410, 493, 575, 642, 4, 322, 462, 517];669.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2];634;[0, 223, 364, 550, 33, 88, 171, 255, 322, 35, 405, 522, 575, 131, 243, 445, 577, 0, 143, 284, 351, 463, 97, 214, 295];634.0;gibbs
0;0;[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2];1106;[0, 181, 323, 495, 607, 662, 745, 827, 894, 1046, 286, 403, 455, 685, 797, 939, 1051, 1106, 83, 165, 232, 488, 655, 772, 854];1106.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2];980;[0, 181, 293, 435, 547, 602, 716, 798, 886, 908, 645, 762, 836, 37, 149, 291, 403, 458, 551, 693, 790, 344, 75, 192, 244];980.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2];1126;[0, 181, 293, 435, 547, 602, 685, 767, 860, 1073, 814, 931, 983, 37, 149, 321, 433, 488, 571, 653, 720, 1065, 106, 223, 275];1126.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1];1203;[0, 181, 293, 435, 547, 602, 685, 767, 834, 1143, 883, 1000, 1052, 36, 148, 290, 402, 467, 570, 653, 735, 1053, 75, 192, 244];1203.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 2, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2];526;[0, 181, 293, 436, 33, 96, 211, 306, 385, 473, 260, 381, 453, 141, 271, 414, 526, 63, 146, 236, 333, 37, 493, 112, 182];526.0;gibbs
0;0;[1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2, 1, 2, 2];1197;[0, 181, 293, 435, 547, 602, 685, 767, 834, 1143, 883, 1000, 1052, 36, 148, 290, 402, 467, 610, 692, 759, 1099, 75, 192, 244];1197.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2];518;[0, 193, 305, 466, 65, 120, 231, 335, 431, 359, 163, 308, 371, 38, 163, 341, 453, 0, 83, 193, 260, 249, 418, 40, 119];518.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];984;[0, 181, 293, 435, 547, 602, 694, 776, 864, 886, 645, 762, 814, 36, 148, 290, 402, 457, 554, 647, 714, 487, 75, 192, 244];984.0;gibbs
0;0;[1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2];759;[0, 204, 346, 548, 695, 0, 84, 196, 293, 111, 43, 160, 234, 414, 526, 668, 38, 103, 246, 328, 399, 590, 448, 565, 617];759.0;gibbs
0;0;[1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2];839;[0, 181, 293, 435, 547, 602, 736, 17, 99, 763, 514, 639, 691, 59, 190, 332, 444, 499, 582, 664, 731, 753, 87, 234, 286];839.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];1097;[0, 181, 293, 435, 547, 602, 685, 767, 864, 1043, 814, 931, 983, 67, 179, 321, 433, 488, 571, 653, 735, 996, 101, 218, 270];1097.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2];945;[0, 181, 293, 435, 547, 602, 685, 769, 836, 858, 514, 652, 721, 911, 78, 266, 413, 478, 621, 763, 860, 787, 139, 256, 308];945.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 2, 2, 2, 2, 1, 2, 2];984;[0, 181, 293, 435, 547, 602, 694, 776, 864, 886, 645, 762, 814, 36, 148, 290, 402, 467, 610, 716, 813, 646, 70, 187, 244];984.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];1069;[0, 181, 293, 435, 567, 632, 775, 887, 975, 997, 734, 851, 925, 37, 149, 350, 462, 517, 600, 682, 770, 792, 71, 193, 245];1069.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2];908;[0, 181, 293, 435, 547, 602, 685, 767, 863, 791, 514, 652, 721, 907, 112, 254, 372, 427, 510, 593, 675, 786, 78, 209, 291];908.0;gibbs
0;0;[1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];1070;[0, 181, 293, 435, 547, 602, 685, 806, 885, 1017, 730, 847, 926, 36, 148, 290, 402, 467, 586, 668, 756, 978, 75, 192, 244];1070.0;gibbs
0;0;[1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];917;[0, 181, 293, 435, 547, 602, 685, 778, 850, 773, 514, 639, 721, 901, 112, 254, 366, 421, 504, 586, 653, 694, 65, 212, 294];917.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];574;[0, 217, 329, 471, 33, 88, 171, 260, 347, 369, 505, 53, 122, 302, 433, 6, 122, 177, 318, 443, 540, 468, 89, 214, 266];574.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];577;[0, 217, 329, 471, 33, 88, 173, 260, 349, 371, 508, 55, 122, 302, 435, 10, 124, 179, 320, 402, 469, 491, 91, 216, 268];577.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2];1130;[0, 181, 293, 435, 547, 602, 685, 767, 860, 1073, 814, 931, 983, 37, 149, 320, 433, 488, 571, 668, 735, 1054, 105, 222, 274];1130.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 1, 2];1073;[0, 181, 293, 435, 547, 602, 685, 806, 885, 978, 730, 847, 926, 37, 149, 331, 478, 543, 648, 730, 797, 601, 116, 233, 285];1073.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];1020;[0, 189, 301, 444, 556, 621, 764, 846, 934, 966, 693, 810, 884, 45, 157, 299, 411, 476, 559, 641, 708, 751, 79, 196, 248];1020.0;gibbs
0;0;[1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2];687;[0, 231, 373, 575, 35, 90, 187, 269, 336, 120, 265, 403, 455, 635, 60, 222, 338, 403, 495, 577, 644, 1, 304, 440, 492];687.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 1, 2, 2];1001;[0, 181, 293, 435, 547, 612, 725, 837, 925, 966, 684, 801, 855, 36, 148, 290, 402, 467, 550, 632, 720, 742, 75, 192, 244];1001.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2];874;[0, 181, 304, 446, 588, 643, 786, 44, 137, 634, 91, 215, 267, 447, 559, 701, 813, 868, 77, 169, 265, 193, 341, 488, 570];874.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2];508;[0, 181, 304, 446, 80, 135, 218, 335, 431, 245, 336, 474, 43, 236, 375, 52, 199, 263, 402, 0, 87, 109, 156, 300, 370];508.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2];676;[0, 229, 371, 573, 33, 88, 185, 267, 334, 118, 284, 401, 453, 633, 78, 240, 371, 426, 516, 598, 665, 18, 338, 485, 537];676.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2];516;[0, 181, 318, 460, 59, 114, 211, 328, 425, 238, 285, 416, 479, 152, 266, 449, 48, 103, 186, 299, 367, 357, 11, 148, 222];516.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2];508;[0, 188, 330, 472, 89, 144, 227, 369, 465, 149, 364, 0, 52, 267, 409, 87, 234, 294, 436, 55, 122, 272, 201, 328, 398];508.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2];871;[0, 181, 293, 435, 547, 602, 736, 823, 46, 753, 514, 639, 691, 871, 133, 275, 387, 442, 525, 612, 709, 637, 100, 218, 300];871.0;gibbs
0;0;[1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2];689;[0, 231, 373, 575, 33, 90, 187, 269, 336, 120, 265, 403, 455, 635, 60, 222, 348, 403, 495, 577, 646, 1, 304, 451, 503];689.0;gibbs
0;0;[1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2];1016;[0, 231, 356, 558, 705, 760, 843, 933, 14, 152, 199, 316, 384, 564, 676, 818, 942, 997, 110, 247, 314, 601, 699, 846, 898];1016.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2];908;[0, 181, 293, 435, 547, 602, 685, 767, 863, 791, 514, 652, 721, 0, 112, 254, 372, 427, 510, 593, 675, 786, 78, 209, 291];908.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2];517;[0, 181, 318, 460, 59, 114, 211, 331, 418, 238, 285, 419, 489, 152, 272, 452, 54, 109, 192, 302, 371, 360, 21, 158, 228];517.0;gibbs
0;0;[1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2];816;[0, 181, 293, 435, 547, 602, 736, 45, 142, 27, 514, 639, 691, 102, 215, 357, 472, 527, 610, 715, 782, 637, 98, 245, 297];816.0;gibbs
0;0;[1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];1039;[0, 181, 293, 435, 580, 641, 737, 837, 925, 947, 684, 801, 875, 36, 148, 290, 402, 467, 550, 632, 715, 742, 75, 192, 244];1039.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2];674;[0, 222, 358, 560, 33, 88, 172, 254, 321, 119, 271, 388, 440, 620, 59, 228, 352, 407, 490, 572, 639, 0, 319, 463, 518];674.0;gibbs
0;0;[1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2];687;[0, 231, 372, 574, 33, 89, 186, 268, 335, 119, 285, 402, 454, 634, 59, 221, 360, 415, 501, 583, 650, 0, 327, 455, 507];687.0;initial
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2];1080;[0, 181, 293, 435, 547, 602, 685, 767, 834, 1011, 760, 877, 929, 36, 148, 290, 402, 457, 540, 622, 689, 968, 75, 192, 244];1080.0;gibbs
0;0;[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];614;[0, 181, 293, 435, 547, 602, 116, 258, 325, 347, 41, 158, 210, 390, 502, 30, 159, 214, 355, 437, 504, 79, 126, 251, 303];614.0;gibbs
0;0;[1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];732;[0, 181, 323, 519, 666, 731, 136, 248, 336, 48, 95, 212, 286, 474, 616, 36, 148, 203, 286, 368, 435, 73, 508, 625, 677];732.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2];914;[0, 181, 293, 435, 547, 602, 685, 769, 836, 858, 514, 652, 721, 911, 112, 266, 413, 478, 621, 763, 860, 787, 139, 256, 308];914.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];1118;[0, 181, 293, 435, 547, 602, 685, 767, 834, 1020, 743, 877, 929, 36, 148, 290, 402, 457, 540, 622, 689, 964, 75, 192, 244];1118.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2];965;[0, 181, 293, 435, 547, 602, 694, 776, 864, 886, 645, 762, 814, 36, 148, 290, 402, 457, 540, 637, 714, 567, 70, 187, 244];965.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2];911;[0, 181, 293, 435, 547, 602, 685, 769, 836, 858, 492, 639, 721, 0, 119, 261, 373, 428, 511, 593, 660, 790, 46, 163, 215];911.0;gibbs
