__offset_assign;assign;objective;_objective;_source
1;[0, 4, 40, 0, 0, 1, 6, 0, 42, 8, 7, 0, 43, 17, 21, 29, 31, 2, 26, 9, 12, 18, 0, 42, 26, 36, 24, 0, 0, 38, 6, 29, 0, 13, 45, 32, 10, 5, 23, 23, 14, 16, 11, 20, 0, 39, 46, 25, 50, 0, 28, 37, 9, 30, 34, 3, 33, 19, 44, 20];3212054;3212054.0;gibbs
1;[0, 4, 22, 0, 0, 23, 6, 30, 5, 9, 7, 0, 15, 0, 11, 45, 40, 1, 0, 0, 12, 43, 0, 21, 3, 42, 39, 20, 0, 45, 6, 0, 0, 8, 37, 29, 10, 0, 24, 42, 27, 0, 28, 5, 47, 36, 2, 17, 0, 0, 50, 0, 13, 25, 33, 16, 46, 34, 44, 21];3122249;3122249.0;gibbs
1;[0, 18, 38, 0, 0, 0, 9, 5, 42, 33, 11, 0, 40, 0, 50, 41, 31, 1, 8, 13, 20, 8, 0, 42, 14, 2, 39, 0, 0, 9, 29, 43, 0, 23, 32, 26, 10, 0, 24, 24, 4, 19, 12, 28, 47, 46, 36, 0, 25, 30, 7, 49, 13, 21, 6, 41, 34, 16, 44, 28];3238793;3238793.0;gibbs
1;[0, 18, 31, 0, 0, 0, 34, 5, 42, 33, 11, 0, 15, 0, 50, 38, 49, 1, 41, 36, 20, 48, 0, 42, 41, 2, 39, 36, 0, 9, 13, 0, 0, 40, 37, 14, 10, 0, 24, 24, 4, 0, 12, 28, 47, 46, 23, 17, 25, 30, 7, 26, 34, 21, 6, 22, 19, 16, 44, 28];3354786;3354786.0;gibbs
1;[0, 18, 38, 0, 0, 0, 34, 5, 42, 33, 11, 0, 40, 0, 50, 31, 49, 1, 41, 36, 20, 48, 0, 0, 41, 2, 39, 36, 0, 9, 34, 13, 0, 8, 45, 14, 10, 0, 24, 24, 4, 15, 12, 28, 47, 46, 23, 17, 25, 30, 7, 26, 29, 21, 6, 22, 19, 16, 44, 28];3346611;3346611.0;gibbs
1;[0, 0, 26, 0, 0, 0, 23, 30, 0, 0, 7, 0, 0, 0, 21, 8, 37, 1, 0, 0, 12, 0, 0, 0, 0, 36, 39, 23, 0, 45, 0, 8, 0, 40, 43, 0, 2, 0, 24, 24, 4, 0, 5, 11, 47, 10, 46, 25, 0, 0, 42, 0, 0, 0, 33, 22, 34, 6, 20, 28];2595170;2595170.0;gibbs
1;[5, 6, 45, 0, 11, 0, 16, 20, 28, 8, 7, 0, 15, 0, 42, 29, 37, 1, 18, 9, 12, 38, 10, 0, 18, 36, 0, 0, 0, 33, 16, 29, 0, 40, 31, 32, 46, 0, 2, 13, 13, 35, 30, 28, 47, 23, 24, 25, 50, 0, 21, 41, 9, 17, 14, 22, 34, 19, 44, 5];3228427;3228427.0;gibbs
1;[0, 0, 26, 0, 0, 23, 6, 5, 7, 34, 21, 0, 40, 0, 0, 18, 0, 11, 9, 9, 20, 31, 0, 7, 45, 24, 39, 0, 0, 49, 33, 38, 0, 37, 0, 43, 10, 0, 0, 34, 4, 15, 30, 28, 47, 46, 36, 25, 42, 12, 50, 44, 0, 17, 1, 8, 2, 16, 13, 28];3138584;3138584.0;gibbs
1;[0, 4, 31, 0, 0, 1, 9, 5, 42, 33, 11, 0, 40, 0, 7, 18, 49, 2, 13, 13, 20, 38, 0, 42, 14, 36, 39, 0, 0, 8, 29, 43, 47, 15, 32, 26, 23, 0, 24, 24, 41, 19, 12, 28, 30, 10, 46, 17, 25, 0, 21, 48, 9, 50, 6, 22, 34, 0, 44, 28];3298507;3298507.0;gibbs
1;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 47, 0, 0, 25, 0, 30, 0, 7, 0, 21, 1, 2, 42, 24, 10, 12];960081;960081.0;gibbs
1;[0, 18, 38, 0, 0, 23, 34, 5, 11, 33, 7, 0, 6, 0, 42, 16, 31, 1, 4, 9, 20, 45, 0, 21, 27, 36, 39, 0, 0, 41, 8, 15, 0, 40, 29, 43, 10, 0, 24, 36, 3, 32, 12, 11, 47, 46, 2, 28, 25, 30, 0, 37, 9, 17, 13, 22, 14, 44, 19, 21];3302399;3302399.0;gibbs
1;[0, 0, 22, 0, 0, 23, 42, 0, 7, 34, 21, 0, 0, 0, 0, 45, 26, 1, 18, 5, 0, 37, 0, 11, 40, 20, 39, 42, 0, 45, 0, 0, 28, 8, 0, 33, 10, 0, 0, 20, 31, 0, 30, 5, 47, 36, 46, 50, 25, 0, 0, 15, 0, 17, 6, 3, 2, 44, 12, 11];2608684;2608684.0;gibbs
1;[0, 0, 26, 0, 0, 23, 0, 30, 0, 0, 7, 0, 0, 0, 21, 8, 0, 1, 0, 0, 12, 37, 0, 0, 0, 36, 39, 0, 0, 45, 0, 8, 0, 40, 0, 43, 0, 0, 24, 24, 4, 0, 5, 11, 47, 10, 0, 25, 0, 0, 42, 0, 0, 17, 33, 0, 34, 6, 0, 20];2449753;2449753.0;gibbs
1;[0, 0, 22, 0, 0, 23, 42, 0, 12, 0, 7, 0, 0, 0, 0, 5, 26, 21, 0, 25, 11, 0, 0, 12, 45, 0, 39, 25, 0, 45, 34, 0, 0, 0, 40, 6, 10, 0, 24, 24, 3, 44, 20, 5, 47, 36, 46, 50, 0, 0, 30, 37, 42, 17, 33, 43, 0, 1, 9, 28];2762786;2762786.0;gibbs
1;[0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 40, 6, 0, 0, 0, 0, 17, 0, 23, 30, 5, 47, 0, 0, 25, 0, 11, 0, 9, 7, 21, 36, 17, 42, 0, 24, 7];1373517;1373517.0;gibbs
1;[0, 4, 40, 0, 0, 1, 6, 30, 42, 8, 7, 0, 43, 0, 0, 29, 31, 2, 26, 9, 12, 18, 10, 42, 26, 36, 24, 0, 0, 38, 6, 29, 0, 13, 45, 32, 39, 0, 5, 0, 14, 11, 20, 28, 47, 23, 46, 25, 50, 0, 21, 37, 9, 17, 34, 3, 33, 19, 44, 28];3239017;3239017.0;gibbs
1;[0, 0, 22, 0, 0, 23, 42, 12, 7, 34, 21, 0, 0, 0, 0, 45, 26, 1, 18, 5, 0, 37, 0, 11, 40, 20, 39, 42, 0, 45, 0, 0, 28, 8, 15, 33, 10, 0, 24, 20, 31, 0, 30, 5, 47, 36, 46, 0, 25, 0, 50, 0, 0, 17, 6, 3, 2, 44, 0, 0];2723131;2723131.0;gibbs
1;[0, 8, 18, 0, 0, 0, 9, 5, 42, 6, 7, 0, 15, 0, 50, 38, 29, 1, 32, 13, 11, 41, 10, 42, 48, 2, 23, 0, 0, 35, 9, 40, 0, 43, 31, 26, 36, 0, 0, 6, 4, 14, 12, 20, 47, 46, 39, 17, 25, 28, 30, 49, 13, 21, 33, 3, 19, 16, 34, 20];3345610;3345610.0;gibbs
1;[0, 0, 26, 0, 0, 23, 0, 30, 0, 0, 7, 0, 0, 0, 21, 8, 0, 1, 0, 0, 12, 37, 0, 0, 45, 36, 39, 0, 0, 45, 0, 8, 0, 0, 40, 43, 2, 0, 24, 24, 4, 0, 5, 11, 47, 10, 46, 25, 0, 0, 42, 0, 0, 17, 33, 22, 0, 6, 0, 50];2613309;2613309.0;gibbs
1;[0, 4, 40, 0, 0, 1, 6, 30, 42, 8, 0, 0, 43, 0, 50, 29, 31, 2, 26, 9, 12, 18, 0, 42, 26, 36, 24, 0, 0, 38, 6, 29, 0, 13, 17, 32, 10, 0, 0, 36, 14, 16, 5, 11, 47, 39, 46, 7, 20, 28, 21, 37, 9, 25, 34, 3, 33, 19, 44, 11];3215343;3215343.0;gibbs
1;[0, 0, 45, 0, 0, 1, 34, 30, 5, 0, 7, 0, 44, 0, 21, 8, 15, 2, 4, 9, 11, 0, 0, 5, 4, 36, 23, 0, 0, 29, 8, 26, 0, 40, 0, 43, 10, 0, 24, 24, 0, 13, 12, 20, 47, 39, 46, 25, 42, 28, 50, 0, 32, 17, 33, 34, 0, 6, 14, 20];3282467;3282467.0;initial
1;[0, 18, 40, 0, 0, 1, 9, 5, 42, 8, 7, 0, 15, 0, 50, 38, 29, 2, 38, 13, 11, 41, 0, 42, 35, 36, 39, 0, 0, 22, 9, 6, 0, 43, 31, 26, 10, 0, 24, 6, 48, 14, 12, 20, 47, 46, 23, 17, 25, 28, 30, 49, 13, 21, 33, 3, 19, 16, 34, 20];3423044;3423044.0;gibbs
1;[0, 4, 22, 0, 0, 0, 6, 30, 5, 9, 7, 0, 0, 0, 0, 37, 40, 1, 37, 13, 0, 43, 0, 21, 3, 0, 39, 0, 0, 45, 6, 0, 0, 0, 8, 29, 10, 0, 24, 0, 27, 0, 12, 5, 47, 36, 2, 17, 0, 0, 42, 33, 14, 25, 23, 16, 11, 20, 34, 50];2635448;2635448.0;initial
1;[23, 0, 26, 0, 0, 0, 12, 30, 7, 5, 21, 0, 0, 0, 0, 8, 15, 1, 0, 23, 11, 37, 0, 7, 3, 36, 39, 0, 0, 45, 29, 9, 0, 40, 43, 0, 2, 0, 24, 24, 4, 32, 20, 28, 47, 10, 46, 25, 0, 0, 42, 50, 6, 17, 33, 22, 34, 13, 0, 28];2965693;2965693.0;gibbs
1;[0, 0, 22, 0, 0, 23, 42, 0, 7, 0, 21, 0, 8, 0, 0, 45, 0, 0, 0, 5, 0, 26, 0, 11, 40, 20, 39, 42, 0, 45, 0, 0, 28, 43, 0, 33, 10, 0, 0, 20, 0, 0, 30, 5, 47, 36, 46, 50, 25, 0, 0, 15, 0, 17, 1, 3, 2, 24, 9, 11];2425642;2425642.0;gibbs
1;[0, 4, 22, 0, 0, 0, 6, 30, 5, 8, 7, 0, 15, 0, 11, 45, 40, 1, 31, 9, 0, 43, 0, 21, 31, 23, 39, 0, 0, 45, 6, 49, 0, 0, 37, 29, 10, 0, 24, 0, 27, 0, 12, 5, 47, 36, 2, 17, 0, 0, 42, 33, 9, 25, 13, 16, 0, 20, 34, 50];2810960;2810960.0;gibbs
1;[0, 18, 38, 0, 0, 0, 9, 30, 5, 8, 11, 0, 15, 0, 0, 40, 29, 7, 32, 13, 20, 41, 0, 42, 35, 36, 39, 0, 0, 35, 9, 0, 1, 43, 31, 10, 46, 0, 2, 2, 48, 14, 12, 5, 47, 24, 23, 17, 25, 28, 21, 49, 13, 50, 34, 6, 33, 16, 19, 42];3273104;3273104.0;gibbs
1;[0, 18, 38, 0, 0, 0, 9, 5, 42, 33, 11, 0, 40, 0, 50, 41, 13, 1, 14, 14, 20, 8, 0, 42, 19, 2, 39, 0, 0, 41, 29, 43, 23, 37, 32, 26, 10, 0, 24, 24, 4, 15, 12, 28, 0, 46, 36, 17, 25, 30, 7, 48, 9, 21, 6, 22, 34, 16, 44, 28];3258942;3258942.0;gibbs
1;[0, 0, 22, 0, 0, 23, 42, 0, 7, 0, 21, 0, 0, 0, 0, 45, 0, 0, 26, 5, 0, 26, 0, 11, 40, 20, 39, 42, 0, 45, 0, 0, 28, 8, 0, 33, 10, 0, 0, 20, 0, 0, 30, 5, 47, 24, 46, 50, 25, 0, 0, 15, 7, 17, 1, 3, 2, 6, 12, 11];2441579;2441579.0;gibbs
1;[0, 4, 5, 11, 0, 1, 9, 0, 20, 6, 28, 0, 8, 42, 30, 29, 32, 2, 37, 13, 12, 16, 0, 0, 18, 39, 23, 0, 0, 38, 9, 31, 0, 40, 41, 15, 10, 7, 24, 24, 27, 35, 0, 20, 47, 46, 36, 50, 25, 0, 21, 49, 29, 17, 34, 3, 33, 14, 19, 11];3156224;3156224.0;initial
1;[0, 0, 22, 0, 0, 23, 42, 0, 7, 34, 21, 0, 0, 0, 0, 45, 0, 1, 0, 5, 12, 37, 0, 11, 40, 20, 39, 42, 0, 45, 0, 0, 28, 8, 0, 33, 10, 0, 24, 20, 31, 0, 30, 5, 47, 36, 46, 50, 25, 0, 0, 15, 7, 17, 6, 3, 2, 44, 0, 11];2808680;2808680.0;gibbs
1;[0, 0, 0, 0, 0, 23, 6, 30, 12, 16, 7, 0, 0, 0, 0, 5, 26, 21, 45, 25, 11, 0, 0, 12, 45, 0, 39, 25, 0, 6, 34, 0, 0, 15, 40, 0, 10, 0, 24, 24, 3, 44, 20, 5, 47, 36, 46, 0, 42, 0, 50, 37, 0, 17, 33, 43, 9, 1, 0, 0];2788243;2788243.0;gibbs
1;[0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 47, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];650067;650067.0;gibbs
1;[0, 4, 22, 0, 0, 0, 6, 30, 5, 9, 7, 0, 15, 0, 0, 45, 40, 1, 0, 13, 0, 43, 0, 21, 3, 0, 39, 0, 0, 45, 6, 0, 0, 0, 37, 0, 10, 0, 24, 0, 27, 0, 12, 5, 47, 36, 2, 17, 0, 0, 42, 33, 8, 25, 23, 16, 11, 20, 34, 0];2517071;2517071.0;gibbs
1;[0, 3, 26, 0, 0, 23, 9, 30, 7, 0, 21, 0, 0, 0, 0, 13, 15, 1, 9, 14, 12, 37, 0, 7, 18, 36, 39, 0, 0, 45, 8, 13, 0, 40, 43, 34, 2, 0, 24, 24, 4, 6, 5, 11, 47, 10, 46, 25, 0, 0, 42, 50, 19, 17, 33, 20, 44, 16, 0, 11];2988968;2988968.0;gibbs
1;[0, 4, 22, 0, 0, 23, 6, 30, 5, 9, 7, 0, 15, 0, 11, 45, 40, 1, 3, 13, 12, 43, 0, 21, 3, 42, 39, 0, 0, 45, 6, 0, 0, 8, 37, 29, 10, 0, 24, 42, 0, 0, 20, 5, 47, 36, 2, 17, 0, 28, 50, 0, 33, 25, 14, 16, 19, 34, 44, 21];3231126;3231126.0;gibbs
1;[0, 0, 26, 0, 0, 0, 0, 30, 0, 0, 7, 0, 0, 0, 21, 8, 0, 1, 3, 23, 12, 37, 0, 0, 0, 36, 39, 0, 0, 45, 8, 0, 0, 40, 43, 0, 2, 0, 24, 24, 4, 0, 5, 11, 47, 10, 46, 25, 0, 0, 42, 50, 6, 17, 33, 22, 34, 16, 0, 11];2690126;2690126.0;gibbs
1;[0, 4, 40, 0, 0, 23, 6, 5, 7, 8, 21, 0, 43, 0, 42, 29, 31, 1, 26, 9, 12, 18, 0, 7, 3, 36, 24, 0, 0, 38, 6, 29, 0, 13, 45, 32, 10, 0, 2, 0, 14, 16, 11, 20, 47, 39, 46, 17, 50, 28, 30, 37, 9, 25, 34, 22, 33, 19, 44, 20];3394892;3394892.0;gibbs
1;[0, 0, 0, 0, 0, 0, 42, 0, 12, 0, 7, 0, 0, 0, 0, 5, 26, 21, 0, 25, 11, 0, 0, 12, 4, 24, 39, 25, 0, 45, 34, 0, 0, 0, 40, 0, 10, 0, 0, 36, 3, 44, 20, 5, 47, 23, 46, 50, 0, 0, 30, 37, 42, 17, 33, 43, 9, 1, 0, 28];2642027;2642027.0;gibbs
1;[0, 3, 26, 0, 0, 0, 23, 5, 7, 34, 21, 0, 40, 0, 0, 18, 24, 0, 9, 9, 11, 31, 0, 7, 20, 0, 39, 23, 0, 49, 33, 37, 0, 0, 0, 43, 10, 0, 0, 34, 4, 0, 30, 20, 0, 46, 36, 25, 42, 12, 50, 44, 28, 17, 1, 8, 2, 6, 13, 28];2799570;2799570.0;gibbs
1;[0, 0, 26, 0, 0, 0, 9, 30, 0, 0, 7, 0, 0, 0, 21, 8, 0, 1, 0, 0, 12, 37, 0, 0, 0, 36, 39, 23, 0, 45, 0, 8, 0, 40, 43, 0, 0, 0, 24, 24, 4, 0, 5, 11, 47, 10, 0, 25, 0, 0, 42, 0, 0, 17, 33, 22, 34, 6, 50, 0];2418396;2418396.0;gibbs
1;[0, 3, 26, 0, 0, 23, 24, 5, 7, 34, 21, 0, 40, 0, 0, 18, 31, 11, 9, 9, 20, 0, 0, 7, 0, 0, 39, 24, 0, 49, 33, 37, 0, 0, 0, 43, 10, 0, 0, 33, 4, 0, 30, 0, 47, 46, 36, 25, 42, 12, 50, 0, 28, 17, 1, 8, 2, 6, 13, 28];2915914;2915914.0;gibbs
1;[0, 0, 22, 0, 0, 23, 42, 0, 7, 0, 21, 0, 0, 0, 0, 45, 0, 0, 0, 5, 0, 26, 0, 11, 40, 20, 39, 7, 0, 45, 0, 0, 28, 0, 8, 33, 10, 0, 0, 6, 0, 0, 30, 5, 47, 36, 46, 50, 25, 0, 0, 15, 42, 17, 1, 3, 2, 24, 12, 11];2447643;2447643.0;gibbs
1;[0, 0, 45, 0, 0, 0, 0, 5, 0, 0, 30, 0, 40, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 50, 0, 0, 17, 0, 36, 0, 0, 0, 11];1151128;1151128.0;gibbs
1;[0, 0, 22, 0, 0, 23, 42, 0, 7, 34, 21, 0, 0, 0, 0, 45, 26, 1, 0, 5, 12, 37, 0, 11, 40, 20, 39, 42, 0, 45, 0, 0, 28, 0, 0, 33, 10, 0, 24, 20, 31, 0, 30, 5, 47, 36, 46, 50, 25, 0, 0, 15, 0, 17, 6, 3, 2, 16, 0, 11];2789607;2789607.0;gibbs
1;[0, 4, 22, 0, 0, 0, 6, 30, 5, 9, 7, 0, 0, 0, 11, 45, 0, 1, 0, 0, 0, 40, 0, 21, 3, 0, 39, 0, 0, 8, 6, 0, 0, 0, 37, 29, 10, 0, 24, 9, 27, 0, 12, 5, 47, 36, 2, 17, 0, 0, 42, 33, 13, 25, 23, 16, 0, 20, 34, 50];2620536;2620536.0;gibbs
1;[0, 4, 40, 0, 0, 1, 6, 30, 42, 8, 7, 0, 43, 0, 0, 29, 31, 2, 26, 9, 12, 18, 0, 42, 26, 36, 24, 17, 0, 38, 6, 29, 0, 13, 45, 32, 10, 5, 23, 23, 14, 16, 11, 20, 47, 39, 46, 0, 25, 0, 28, 37, 9, 50, 34, 3, 33, 19, 44, 20];3253329;3253329.0;gibbs
1;[0, 3, 18, 0, 0, 23, 34, 5, 11, 8, 7, 0, 15, 0, 21, 33, 9, 1, 13, 14, 20, 26, 0, 17, 4, 36, 24, 0, 0, 33, 34, 40, 0, 37, 31, 43, 10, 0, 2, 13, 29, 32, 30, 11, 47, 46, 39, 28, 25, 12, 42, 49, 14, 50, 6, 22, 44, 16, 19, 17];3423044;3423044.0;initial
1;[0, 4, 40, 0, 0, 23, 6, 5, 7, 8, 21, 0, 43, 0, 42, 29, 31, 1, 26, 9, 11, 18, 0, 7, 3, 36, 24, 0, 0, 38, 6, 29, 0, 13, 45, 32, 10, 0, 2, 36, 14, 16, 12, 20, 47, 39, 46, 17, 0, 28, 30, 37, 9, 25, 34, 22, 33, 19, 44, 20];3313100;3313100.0;gibbs
1;[0, 4, 22, 0, 0, 0, 6, 30, 5, 0, 7, 0, 0, 0, 0, 45, 0, 1, 0, 0, 0, 0, 0, 0, 0, 21, 39, 0, 0, 42, 6, 0, 0, 0, 37, 40, 0, 0, 24, 21, 27, 0, 12, 5, 47, 36, 2, 17, 0, 0, 0, 33, 8, 25, 23, 16, 11, 20, 34, 42];2295808;2295808.0;gibbs
1;[0, 8, 45, 0, 0, 23, 6, 5, 11, 20, 28, 0, 15, 0, 42, 29, 37, 1, 18, 9, 0, 38, 0, 7, 18, 39, 24, 0, 0, 33, 16, 29, 0, 40, 31, 32, 10, 0, 2, 13, 0, 35, 30, 11, 47, 46, 36, 17, 50, 12, 21, 41, 9, 25, 14, 22, 34, 19, 44, 7];3245588;3245588.0;gibbs
1;[0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 26, 0, 0, 26, 0, 5, 0, 0, 12, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 42, 0, 0, 17, 0, 37, 50, 0, 0, 7];957518;957518.0;gibbs
1;[0, 4, 45, 0, 0, 0, 6, 12, 5, 8, 7, 0, 15, 0, 11, 29, 37, 1, 18, 9, 20, 38, 0, 17, 13, 39, 24, 0, 0, 33, 6, 29, 0, 40, 31, 32, 10, 0, 2, 2, 26, 35, 28, 5, 47, 46, 36, 25, 42, 30, 50, 16, 9, 21, 14, 22, 34, 19, 44, 17];3349969;3349969.0;gibbs
1;[0, 0, 22, 0, 0, 23, 42, 12, 7, 34, 21, 0, 0, 0, 0, 45, 26, 1, 0, 5, 11, 37, 0, 20, 40, 28, 39, 42, 0, 45, 0, 0, 0, 43, 0, 33, 10, 0, 24, 28, 31, 8, 30, 5, 47, 36, 46, 0, 25, 0, 50, 9, 7, 17, 6, 3, 2, 16, 0, 20];3000837;3000837.0;gibbs
1;[0, 18, 38, 0, 0, 1, 9, 5, 42, 8, 7, 0, 40, 0, 11, 6, 29, 2, 9, 13, 20, 31, 0, 42, 41, 39, 23, 0, 0, 16, 32, 49, 0, 15, 33, 43, 10, 0, 24, 39, 4, 35, 30, 28, 47, 46, 36, 21, 25, 12, 50, 37, 13, 17, 14, 3, 34, 0, 44, 28];3365604;3365604.0;gibbs
1;[0, 0, 26, 0, 0, 23, 0, 30, 0, 0, 7, 0, 0, 0, 21, 8, 9, 1, 0, 0, 12, 37, 0, 0, 0, 36, 39, 0, 0, 45, 0, 8, 0, 40, 43, 0, 2, 0, 24, 24, 4, 0, 5, 11, 47, 10, 46, 25, 0, 0, 42, 0, 0, 17, 33, 22, 34, 6, 0, 11];2675287;2675287.0;gibbs
1;[0, 4, 31, 0, 0, 0, 6, 5, 11, 9, 7, 0, 13, 0, 0, 14, 0, 1, 18, 19, 20, 8, 10, 21, 18, 36, 42, 46, 0, 38, 29, 14, 0, 15, 41, 26, 39, 0, 2, 2, 48, 35, 30, 11, 47, 23, 24, 17, 25, 28, 12, 37, 6, 50, 16, 22, 34, 33, 44, 21];3346563;3346563.0;gibbs
1;[0, 0, 26, 0, 0, 23, 0, 30, 0, 0, 7, 0, 0, 0, 21, 8, 0, 1, 0, 0, 12, 37, 0, 0, 45, 36, 39, 0, 0, 45, 0, 8, 0, 40, 43, 0, 2, 0, 24, 24, 4, 0, 5, 11, 47, 10, 46, 25, 0, 0, 42, 0, 0, 17, 33, 22, 34, 6, 9, 11];2688298;2688298.0;gibbs
1;[0, 18, 31, 5, 0, 1, 9, 11, 5, 33, 7, 0, 15, 42, 50, 38, 49, 2, 41, 13, 20, 41, 0, 0, 40, 36, 39, 0, 0, 40, 8, 43, 0, 29, 32, 26, 10, 0, 24, 14, 48, 19, 12, 28, 47, 46, 23, 30, 25, 0, 21, 14, 13, 17, 6, 22, 34, 16, 44, 28];3397460;3397460.0;gibbs
1;[0, 4, 22, 0, 0, 23, 6, 30, 5, 9, 7, 0, 15, 0, 21, 45, 40, 1, 0, 13, 0, 43, 0, 0, 3, 0, 39, 0, 0, 45, 6, 0, 0, 0, 37, 0, 10, 0, 24, 0, 27, 0, 12, 5, 47, 36, 2, 17, 0, 0, 42, 0, 8, 25, 33, 16, 11, 20, 34, 28];2716119;2716119.0;gibbs
1;[0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 0, 0, 12, 0, 0, 0, 0, 0, 24, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 15, 30, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0];1169613;1169613.0;gibbs
1;[0, 4, 40, 0, 0, 1, 6, 5, 42, 8, 7, 0, 0, 17, 21, 29, 31, 2, 26, 9, 12, 18, 0, 42, 26, 36, 24, 0, 0, 38, 6, 29, 0, 13, 45, 32, 10, 0, 23, 23, 14, 11, 0, 20, 47, 39, 46, 25, 28, 0, 50, 37, 9, 30, 34, 3, 33, 19, 44, 20];3204625;3204625.0;gibbs
1;[0, 18, 38, 0, 0, 1, 9, 5, 42, 8, 7, 0, 40, 0, 11, 6, 29, 2, 9, 13, 20, 31, 0, 42, 41, 39, 23, 0, 0, 16, 32, 49, 0, 15, 37, 33, 10, 0, 24, 16, 4, 35, 30, 28, 47, 46, 36, 0, 25, 12, 50, 43, 6, 17, 14, 45, 34, 19, 44, 28];3311868;3311868.0;gibbs
1;[0, 18, 38, 0, 0, 1, 9, 5, 42, 8, 7, 0, 40, 0, 11, 6, 29, 2, 16, 13, 20, 31, 0, 42, 41, 39, 23, 0, 0, 41, 32, 49, 0, 15, 33, 43, 10, 0, 24, 16, 4, 35, 30, 28, 47, 46, 36, 21, 25, 12, 50, 26, 13, 17, 14, 9, 34, 19, 44, 28];3423044;3423044.0;gibbs
1;[0, 4, 22, 0, 0, 0, 6, 30, 0, 16, 7, 0, 0, 0, 0, 5, 26, 21, 45, 25, 11, 45, 0, 12, 3, 23, 39, 25, 0, 6, 34, 31, 0, 15, 0, 40, 10, 0, 24, 16, 49, 44, 20, 5, 47, 36, 46, 0, 42, 0, 50, 37, 0, 17, 33, 8, 9, 1, 2, 28];2902987;2902987.0;gibbs
1;[0, 0, 45, 0, 0, 0, 0, 5, 0, 0, 30, 0, 0, 0, 11, 40, 0, 20, 0, 0, 0, 37, 10, 42, 42, 7, 39, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 50, 6, 28, 17, 16, 36, 0, 1, 24, 28];1668303;1668303.0;gibbs
1;[0, 0, 26, 0, 0, 0, 23, 5, 12, 34, 7, 0, 40, 0, 21, 18, 24, 11, 18, 9, 20, 31, 0, 12, 0, 0, 39, 23, 0, 49, 33, 37, 0, 0, 0, 43, 10, 0, 0, 33, 4, 0, 0, 0, 0, 46, 36, 25, 42, 30, 50, 44, 28, 17, 1, 8, 2, 6, 13, 28];2638965;2638965.0;gibbs
1;[0, 4, 31, 0, 0, 1, 9, 5, 11, 33, 7, 0, 40, 0, 42, 18, 49, 2, 13, 13, 20, 38, 0, 50, 27, 36, 39, 0, 0, 8, 29, 43, 0, 14, 32, 26, 23, 0, 24, 0, 3, 19, 28, 11, 47, 10, 46, 17, 25, 30, 12, 41, 9, 21, 6, 22, 34, 16, 44, 50];3394892;3394892.0;gibbs
1;[0, 0, 22, 0, 0, 23, 42, 0, 0, 34, 0, 0, 0, 17, 0, 45, 0, 0, 0, 5, 0, 26, 0, 11, 40, 20, 39, 42, 0, 45, 0, 0, 28, 8, 0, 33, 7, 0, 24, 20, 0, 0, 30, 5, 47, 10, 46, 50, 25, 0, 0, 15, 0, 21, 1, 3, 2, 44, 12, 11];2393179;2393179.0;gibbs
1;[0, 0, 22, 0, 0, 23, 42, 12, 7, 34, 21, 0, 0, 0, 0, 45, 26, 1, 0, 5, 11, 37, 0, 20, 40, 28, 39, 0, 0, 45, 0, 0, 0, 43, 0, 33, 10, 0, 24, 28, 31, 8, 30, 5, 47, 36, 46, 0, 25, 0, 50, 15, 7, 17, 6, 3, 2, 16, 0, 20];2932739;2932739.0;gibbs
1;[0, 9, 13, 0, 0, 0, 14, 5, 11, 6, 7, 0, 40, 0, 42, 26, 8, 1, 4, 10, 20, 31, 0, 21, 4, 36, 23, 10, 0, 0, 14, 18, 0, 15, 38, 43, 2, 0, 24, 36, 3, 35, 30, 11, 47, 46, 39, 28, 25, 12, 50, 37, 29, 17, 16, 34, 33, 44, 19, 21];3406978;3406978.0;gibbs
