__offset_x;kk;objective;x;_objective;_source
1;3;471416;[1, 1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 3, 2, 1, 1, 3, 1, 3, 1, 3, 3, 2, 2, 3, 2, 2, 3, 3, 3, 3, 3];471416.0;initial
1;3;255258;[1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 3, 2, 3, 2, 3, 2, 2, 3, 3, 2, 3, 3, 3, 2];255258.0;initial
1;3;174228;[1, 2, 3, 3, 1, 1, 1, 3, 3, 3, 1, 1, 1, 1, 3, 3, 1, 1, 3, 1, 2, 2, 2, 1, 3, 3, 1, 3, 2, 1, 2, 2, 3, 1];174228.0;initial
1;3;292688;[1, 1, 1, 1, 1, 1, 1, 2, 3, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 3, 1, 3, 2, 3, 3, 2, 2, 3, 3, 2, 3, 3, 3];292688.0;gibbs
1;3;447316;[1, 1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 3, 1, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3];447316.0;gibbs
1;3;235008;[1, 2, 1, 3, 1, 1, 2, 1, 2, 3, 1, 1, 3, 3, 3, 3, 1, 1, 3, 1, 2, 1, 2, 2, 2, 2, 3, 2, 3, 3, 2, 2, 2, 3];235008.0;gibbs
1;3;344486;[1, 1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 3, 3, 1, 3, 3, 3, 2, 3, 1, 3, 3, 1, 3, 3, 3];344486.0;gibbs
1;3;300642;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 2, 1, 1, 1, 2, 1, 2, 1, 2, 2, 3, 2, 3, 2, 3, 1, 2, 2, 2, 3];300642.0;initial
1;3;423462;[1, 2, 2, 2, 1, 1, 3, 2, 3, 3, 1, 1, 2, 2, 2, 1, 1, 1, 3, 2, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];423462.0;initial
1;3;237306;[1, 2, 2, 2, 3, 1, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2, 1, 1, 2, 1, 3, 1, 3, 1, 2, 1, 1, 1, 3, 3, 3, 3, 3, 3];237306.0;gibbs
1;3;398332;[1, 2, 2, 2, 1, 1, 1, 2, 3, 2, 1, 1, 2, 2, 3, 3, 1, 1, 3, 2, 3, 2, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 2];398332.0;gibbs
1;3;417572;[1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 2, 2, 2, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2];417572.0;gibbs
1;3;514872;[1, 1, 2, 1, 1, 3, 3, 3, 2, 2, 1, 1, 1, 1, 2, 2, 3, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];514872.0;initial
1;3;239490;[1, 1, 2, 2, 1, 1, 2, 3, 2, 2, 1, 3, 1, 1, 2, 2, 2, 1, 3, 3, 2, 1, 2, 3, 2, 2, 3, 2, 2, 3, 2, 2, 2, 3];239490.0;gibbs
1;3;129106;[1, 1, 1, 2, 3, 3, 3, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 1, 2, 3, 3, 3, 3, 3, 3, 3, 3, 2, 1, 3];129106.0;gibbs
1;3;208070;[1, 1, 1, 2, 3, 1, 1, 1, 2, 3, 1, 1, 3, 2, 1, 3, 1, 1, 3, 3, 2, 1, 2, 3, 2, 2, 2, 3, 2, 2, 3, 2, 3, 3];208070.0;gibbs
1;3;235020;[1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 1, 3, 3, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2];235020.0;initial
1;3;228318;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 2, 2, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 3, 2, 3, 3, 2, 3, 3];228318.0;gibbs
1;3;427704;[1, 2, 3, 2, 1, 1, 1, 2, 3, 2, 1, 1, 2, 2, 3, 3, 1, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3];427704.0;gibbs
1;3;165636;[1, 2, 2, 2, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 1, 2, 3, 3, 3, 2, 3, 3];165636.0;gibbs
1;3;481020;[1, 1, 2, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 2, 3, 1, 1, 2, 1, 3, 1, 3, 3, 3, 3, 2, 2, 2, 2, 3, 3, 3, 2];481020.0;initial
1;3;412310;[1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 2, 3, 3, 2, 3, 2, 2, 3, 3, 2, 3, 2];412310.0;initial
1;3;424488;[1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 2, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2];424488.0;gibbs
1;3;452696;[1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 3, 2, 1, 1, 2, 3, 2, 1, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2];452696.0;gibbs
1;3;420386;[1, 1, 1, 1, 2, 2, 3, 1, 3, 1, 1, 1, 1, 1, 3, 3, 2, 1, 2, 1, 3, 1, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3];420386.0;gibbs
1;2;353720;[1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 1, 2, 1, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2];353720.0;gibbs
1;3;354882;[1, 1, 1, 1, 1, 2, 1, 1, 2, 3, 1, 3, 1, 2, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2];354882.0;initial
1;3;482946;[1, 2, 2, 2, 1, 1, 1, 2, 3, 2, 1, 1, 2, 2, 3, 3, 1, 1, 3, 1, 1, 2, 1, 3, 3, 3, 3, 3, 2, 3, 3, 1, 3, 3];482946.0;initial
1;3;259102;[1, 2, 1, 3, 1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 2, 3, 1, 1, 3, 3, 2, 3, 2, 2, 3, 2, 3, 3, 3, 2, 2, 2, 2, 3];259102.0;gibbs
1;3;174476;[1, 1, 1, 2, 2, 1, 1, 1, 2, 3, 1, 1, 3, 2, 1, 3, 1, 1, 2, 3, 2, 1, 2, 3, 2, 2, 2, 3, 2, 2, 3, 2, 3, 3];174476.0;gibbs
1;3;539486;[1, 1, 2, 2, 1, 1, 1, 1, 3, 2, 1, 1, 2, 2, 3, 3, 1, 1, 3, 2, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];539486.0;initial
1;3;487566;[1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 2, 2, 1, 1, 2, 3, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];487566.0;gibbs
1;3;267178;[1, 2, 3, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 2, 3, 3, 1, 3, 1, 1, 1, 1, 3, 3, 1, 3, 3, 3, 3, 3, 1, 3, 3];267178.0;gibbs
1;3;477942;[1, 1, 1, 1, 1, 2, 2, 3, 3, 1, 1, 1, 1, 1, 3, 3, 2, 1, 2, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];477942.0;gibbs
1;3;465002;[1, 1, 2, 1, 1, 1, 3, 1, 3, 3, 1, 1, 1, 2, 3, 3, 1, 1, 3, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];465002.0;gibbs
1;3;147566;[1, 1, 2, 3, 1, 1, 2, 3, 2, 2, 1, 2, 3, 1, 2, 2, 2, 1, 3, 1, 1, 2, 1, 2, 2, 2, 2, 2, 3, 3, 2, 1, 2, 2];147566.0;gibbs
1;3;44612;[1, 1, 1, 2, 2, 1, 1, 1, 1, 3, 1, 1, 2, 3, 3, 2, 1, 1, 2, 3, 1, 1, 1, 1, 2, 1, 1, 3, 3, 3, 2, 1, 3, 3];44612.0;gibbs
1;3;308074;[1, 1, 1, 1, 2, 3, 2, 1, 3, 2, 1, 1, 1, 1, 3, 3, 2, 1, 3, 1, 3, 1, 3, 2, 3, 3, 2, 2, 2, 2, 2, 3, 2, 3];308074.0;gibbs
1;3;490778;[1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 3, 1, 2, 2, 2, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];490778.0;gibbs
1;3;225010;[1, 2, 2, 3, 3, 3, 3, 2, 2, 2, 1, 1, 3, 2, 1, 1, 3, 1, 1, 1, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 1, 1, 1];225010.0;gibbs
1;3;508344;[1, 2, 1, 1, 1, 1, 1, 1, 3, 3, 1, 3, 1, 1, 3, 3, 1, 1, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];508344.0;initial
1;3;403468;[1, 1, 2, 2, 1, 2, 1, 1, 3, 2, 1, 2, 2, 2, 3, 3, 2, 1, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];403468.0;initial
1;3;367176;[1, 1, 2, 2, 1, 1, 1, 2, 3, 1, 1, 3, 1, 2, 3, 3, 1, 1, 3, 1, 2, 1, 2, 3, 3, 3, 3, 3, 2, 2, 3, 2, 3, 3];367176.0;gibbs
1;3;28712;[1, 2, 1, 2, 1, 1, 1, 2, 2, 2, 1, 3, 1, 3, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 3, 2, 2, 2, 1, 3];28712.0;gibbs
1;3;290642;[1, 2, 3, 3, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 3, 1, 1, 3, 1, 3, 2, 3, 2, 3, 2, 2, 3, 3, 2, 2, 3, 3, 3];290642.0;initial
1;3;112690;[1, 2, 3, 1, 2, 1, 1, 2, 3, 3, 1, 1, 1, 2, 3, 1, 1, 1, 2, 1, 3, 1, 3, 2, 3, 3, 3, 2, 3, 3, 2, 3, 1, 2];112690.0;gibbs
1;3;115252;[1, 1, 2, 3, 1, 1, 1, 2, 1, 3, 1, 1, 2, 2, 2, 1, 2, 1, 2, 1, 3, 1, 3, 2, 3, 1, 2, 2, 3, 1, 2, 3, 3, 2];115252.0;initial
1;3;275770;[1, 1, 1, 2, 3, 3, 3, 1, 3, 3, 1, 1, 2, 1, 2, 2, 3, 1, 2, 1, 3, 1, 3, 3, 2, 3, 3, 2, 3, 3, 2, 3, 2, 3];275770.0;gibbs
1;3;133710;[1, 1, 2, 1, 3, 3, 2, 1, 2, 2, 1, 1, 1, 1, 2, 3, 3, 1, 1, 2, 2, 1, 2, 2, 2, 2, 3, 1, 3, 3, 1, 2, 3, 3];133710.0;gibbs
1;2;347178;[1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];347178.0;initial
1;3;103716;[1, 1, 2, 2, 1, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2, 1, 3, 2, 3, 1, 2, 1, 2, 2, 2, 2, 1, 3, 3, 3];103716.0;initial
1;3;449098;[1, 1, 1, 1, 1, 2, 2, 1, 3, 1, 1, 1, 1, 1, 3, 3, 3, 1, 2, 1, 3, 1, 3, 2, 3, 3, 2, 2, 3, 2, 3, 3, 3, 3];449098.0;gibbs
1;3;348726;[1, 2, 2, 3, 1, 1, 1, 3, 2, 2, 1, 1, 1, 3, 2, 2, 1, 1, 2, 3, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];348726.0;gibbs
1;3;526796;[1, 1, 2, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 3, 1, 1, 1, 3, 2, 3, 1, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3];526796.0;gibbs
1;3;474486;[1, 2, 2, 2, 1, 1, 3, 2, 3, 2, 1, 1, 1, 2, 3, 3, 1, 1, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];474486.0;initial
1;3;533334;[1, 2, 2, 2, 1, 1, 1, 2, 3, 2, 1, 1, 2, 2, 3, 3, 1, 1, 1, 1, 3, 1, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3];533334.0;initial
1;3;303458;[1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 3, 1, 3, 3, 2, 2, 3, 3, 3, 2, 3, 3, 3, 3];303458.0;gibbs
1;3;202186;[1, 1, 1, 1, 1, 1, 1, 2, 3, 2, 1, 1, 2, 3, 2, 2, 1, 1, 2, 1, 1, 1, 1, 3, 2, 3, 2, 3, 2, 2, 3, 1, 2, 2];202186.0;initial
1;2;495386;[1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];495386.0;initial
1;3;303712;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 2, 3, 3, 2, 1, 3, 3, 2, 1, 2, 3, 2, 1, 3, 3, 3, 3, 3, 2, 3, 3];303712.0;initial
1;3;368092;[1, 2, 1, 1, 2, 2, 2, 1, 2, 3, 1, 1, 1, 1, 1, 3, 2, 1, 3, 1, 3, 1, 3, 3, 2, 2, 3, 2, 3, 3, 2, 3, 3, 3];368092.0;gibbs
1;3;-87052;[1, 1, 1, 1, 1, 1, 2, 3, 3, 2, 1, 3, 1, 3, 3, 2, 3, 1, 2, 2, 2, 1, 2, 2, 3, 3, 3, 3, 2, 2, 1, 2, 3, 1];-87052.0;gibbs
1;3;453710;[1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 3, 3, 1, 1, 3, 1, 2, 1, 2, 3, 2, 2, 3, 3, 3, 3, 3, 2, 3, 3];453710.0;gibbs
1;3;254996;[1, 1, 2, 2, 1, 3, 1, 2, 3, 2, 1, 1, 2, 2, 3, 3, 2, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 3];254996.0;initial
1;3;229100;[1, 1, 1, 1, 2, 1, 3, 1, 3, 2, 1, 1, 1, 1, 1, 3, 2, 1, 1, 2, 2, 1, 2, 2, 2, 3, 3, 2, 2, 2, 3, 2, 2, 3];229100.0;gibbs
1;3;208330;[1, 1, 2, 1, 3, 1, 3, 2, 2, 2, 1, 1, 1, 1, 2, 2, 2, 1, 3, 1, 2, 1, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 2, 1];208330.0;initial
1;3;278844;[1, 2, 2, 2, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 3, 1, 3, 1, 3, 2, 1, 3, 3, 1, 2, 3, 3, 3];278844.0;initial
1;3;317572;[1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 2, 3, 3, 3, 1, 3, 1, 3, 1, 3, 3, 3, 2, 2, 3, 3, 2, 2, 3, 3, 3];317572.0;gibbs
1;3;127176;[1, 2, 1, 2, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 2, 3, 2, 2, 2, 3, 2, 3, 2, 2, 1, 3];127176.0;initial
1;3;244098;[1, 2, 2, 2, 1, 1, 1, 2, 1, 3, 1, 1, 2, 1, 2, 3, 1, 1, 3, 2, 1, 2, 1, 3, 3, 1, 2, 1, 3, 3, 3, 1, 3, 3];244098.0;initial
1;3;345642;[1, 2, 2, 2, 1, 1, 1, 2, 3, 2, 1, 1, 1, 2, 3, 3, 1, 1, 3, 1, 3, 1, 3, 3, 3, 3, 1, 2, 3, 3, 3, 3, 1, 3];345642.0;gibbs
1;3;413716;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 2, 1, 1, 2, 3, 3, 1, 3, 2, 3, 2, 2, 1, 3, 2, 2, 3, 2, 2];413716.0;initial
1;3;170640;[1, 2, 3, 1, 1, 1, 1, 1, 3, 3, 1, 1, 2, 1, 2, 3, 1, 1, 3, 3, 1, 2, 1, 2, 3, 3, 3, 2, 2, 3, 2, 1, 2, 3];170640.0;initial
1;3;439102;[1, 2, 2, 2, 1, 1, 1, 2, 3, 2, 1, 1, 2, 2, 3, 1, 1, 1, 3, 2, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3];439102.0;gibbs
1;3;417564;[1, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 2, 3, 1, 1, 3, 3, 3, 2, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3];417564.0;initial
1;3;303720;[1, 1, 2, 1, 2, 1, 1, 2, 3, 2, 1, 1, 1, 1, 1, 2, 1, 1, 3, 3, 3, 1, 3, 2, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3];303720.0;initial
1;3;529234;[1, 1, 1, 1, 1, 2, 2, 1, 3, 1, 1, 1, 1, 1, 3, 3, 3, 1, 3, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];529234.0;initial
1;3;480648;[1, 1, 2, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 3, 3, 3, 1, 3, 3, 3, 1, 3, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3];480648.0;initial
1;3;396542;[1, 2, 1, 1, 1, 1, 1, 2, 3, 2, 1, 1, 2, 2, 3, 2, 1, 1, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];396542.0;initial
1;3;419880;[1, 1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1, 1, 1, 3, 3, 2, 1, 3, 1, 3, 1, 3, 3, 2, 2, 3, 3, 3, 3, 2, 3, 2, 3];419880.0;gibbs
1;3;129618;[1, 2, 3, 2, 3, 3, 3, 3, 2, 3, 1, 3, 1, 2, 1, 1, 3, 1, 1, 2, 2, 2, 2, 1, 2, 2, 1, 3, 3, 1, 2, 2, 2, 2];129618.0;gibbs
1;3;449878;[1, 1, 2, 3, 1, 1, 1, 1, 2, 2, 1, 1, 3, 3, 2, 2, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];449878.0;initial
1;3;124996;[1, 2, 2, 2, 1, 1, 2, 2, 1, 2, 1, 1, 2, 2, 2, 2, 1, 1, 3, 3, 1, 1, 1, 1, 2, 1, 3, 2, 2, 3, 1, 1, 3, 1];124996.0;gibbs
1;3;291428;[1, 1, 1, 1, 1, 1, 1, 2, 3, 3, 1, 3, 1, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 2, 3, 3, 3];291428.0;initial
1;3;439490;[1, 1, 1, 1, 1, 2, 1, 1, 3, 3, 1, 1, 1, 1, 2, 1, 2, 1, 3, 1, 3, 1, 3, 2, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3];439490.0;gibbs
1;3;512966;[1, 1, 1, 1, 1, 2, 2, 1, 2, 3, 1, 3, 1, 1, 3, 3, 2, 1, 3, 1, 3, 1, 3, 2, 2, 2, 3, 2, 3, 3, 3, 3, 3, 3];512966.0;initial
1;3;299624;[1, 1, 1, 1, 1, 1, 2, 2, 3, 3, 1, 1, 1, 2, 2, 2, 2, 1, 2, 1, 2, 1, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2];299624.0;gibbs
1;3;356532;[1, 1, 2, 1, 1, 3, 2, 2, 3, 2, 1, 1, 1, 1, 3, 3, 1, 1, 2, 3, 3, 1, 3, 3, 3, 3, 2, 3, 2, 3, 3, 3, 3, 3];356532.0;initial
1;3;527186;[1, 1, 1, 1, 2, 2, 2, 1, 3, 3, 1, 1, 1, 1, 1, 3, 2, 1, 3, 2, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];527186.0;gibbs
1;3;33710;[1, 1, 2, 3, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 3, 1, 2, 1, 2, 1, 2, 2, 1, 2, 3, 2, 1, 2, 3, 1];33710.0;gibbs
1;3;311788;[1, 1, 2, 3, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 3, 1, 3, 2, 2, 2, 2, 2, 3, 3, 2, 3, 3, 3];311788.0;initial
1;3;54998;[1, 1, 1, 2, 1, 1, 3, 1, 2, 2, 1, 1, 3, 1, 2, 3, 1, 1, 3, 2, 1, 2, 1, 3, 2, 2, 3, 1, 3, 2, 2, 1, 2, 3];54998.0;gibbs
1;3;88722;[1, 1, 1, 1, 2, 1, 3, 1, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 3, 2, 2, 1, 1, 2, 1, 1];88722.0;initial
1;3;316536;[1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 2, 2, 3, 2, 1, 3, 1, 3, 1, 3, 2, 2, 2, 1, 2, 3, 3, 2, 3, 2, 3];316536.0;gibbs
1;3;116026;[1, 1, 1, 2, 3, 3, 3, 1, 3, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 2, 1, 2, 3, 3, 3, 3, 3, 3, 3, 1, 2, 1, 3];116026.0;gibbs
1;3;259872;[1, 2, 3, 1, 3, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 3, 3, 3, 2, 3, 3, 3, 2, 3, 3, 2, 3, 2, 3, 3, 3];259872.0;initial
1;3;489614;[1, 2, 2, 2, 3, 1, 1, 2, 3, 2, 1, 1, 2, 2, 2, 3, 1, 1, 3, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];489614.0;initial
1;3;365252;[1, 1, 2, 1, 3, 3, 3, 1, 2, 2, 1, 1, 1, 1, 1, 3, 3, 1, 2, 1, 2, 1, 2, 3, 2, 2, 3, 3, 2, 2, 3, 2, 2, 2];365252.0;initial
1;3;379878;[1, 2, 2, 1, 1, 1, 1, 3, 3, 2, 1, 1, 1, 1, 3, 1, 1, 1, 3, 1, 3, 1, 3, 2, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3];379878.0;gibbs
1;3;436022;[1, 1, 1, 2, 3, 2, 2, 1, 3, 1, 1, 1, 1, 1, 2, 3, 2, 1, 3, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];436022.0;gibbs
1;3;477958;[1, 1, 2, 1, 2, 2, 2, 1, 3, 3, 1, 1, 1, 3, 3, 3, 2, 1, 3, 1, 3, 1, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3];477958.0;gibbs
1;3;451794;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 2, 1, 3, 1, 3, 1, 3, 2, 2, 2, 3, 2, 3, 3, 3, 3, 3, 3];451794.0;initial
1;3;417558;[1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 3, 3, 1, 3, 3, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2];417558.0;initial
1;3;463718;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 3, 2, 1, 1, 3, 1, 2, 1, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2];463718.0;initial
1;3;221422;[1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 2, 2, 3, 2, 1, 2, 3, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2];221422.0;initial
1;3;476798;[1, 2, 1, 1, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1, 3, 3, 2, 1, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3];476798.0;initial
1;3;259496;[1, 2, 2, 2, 2, 1, 1, 2, 2, 3, 1, 1, 1, 2, 1, 2, 1, 1, 1, 3, 3, 1, 3, 3, 2, 2, 3, 2, 3, 3, 3, 3, 1, 3];259496.0;gibbs
1;3;559486;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 2, 2, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];559486.0;initial
1;3;317556;[1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 3, 1, 1, 3, 1, 1, 1, 1, 3, 3, 1, 3, 3, 3, 3, 1, 1, 3, 3];317556.0;initial
1;3;474490;[1, 1, 2, 1, 1, 1, 1, 3, 3, 2, 1, 1, 1, 1, 3, 3, 1, 1, 3, 1, 3, 1, 3, 3, 3, 3, 3, 2, 2, 3, 1, 3, 3, 3];474490.0;initial
1;3;164230;[1, 1, 2, 1, 1, 1, 1, 2, 1, 3, 1, 1, 3, 2, 3, 3, 1, 1, 3, 1, 2, 1, 2, 2, 3, 1, 3, 3, 3, 2, 1, 2, 3, 2];164230.0;initial
1;3;479878;[1, 1, 1, 1, 2, 2, 3, 1, 3, 1, 1, 1, 1, 1, 3, 3, 2, 1, 3, 1, 3, 1, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3];479878.0;initial
1;3;309240;[1, 2, 2, 3, 1, 1, 1, 2, 2, 3, 1, 1, 3, 3, 3, 3, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 3, 2, 2, 3, 2, 2, 3, 3];309240.0;gibbs
1;3;83716;[1, 1, 1, 2, 3, 3, 1, 1, 2, 1, 1, 2, 1, 1, 2, 2, 1, 1, 3, 3, 3, 1, 3, 1, 2, 2, 2, 1, 3, 2, 3, 3, 2, 2];83716.0;gibbs
1;3;265252;[1, 1, 1, 1, 2, 3, 2, 1, 3, 2, 1, 1, 2, 1, 3, 3, 3, 1, 3, 1, 3, 1, 3, 2, 3, 3, 2, 2, 2, 2, 2, 3, 2, 2];265252.0;gibbs
1;3;263458;[1, 1, 1, 1, 2, 1, 2, 1, 3, 3, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 2, 2, 3, 3, 1, 3, 3, 3, 2, 3, 3];263458.0;initial
1;3;465012;[1, 1, 1, 1, 1, 1, 2, 1, 3, 3, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 2, 2, 3, 3, 2, 3, 2, 2, 3, 2, 2, 2];465012.0;initial
1;3;456406;[1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 3, 3, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];456406.0;initial
